time,supercategory,category,subcategory,segment,manufacturer,product,sales,tdp,upc
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS ADDED SUGAR ,1838922612,1956.9,198
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS ARTIFICIAL PRESERVATIVES ,1623518412,1946.7,306
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS ARTIFICIAL PRESERVATIVES ,1504422021,1940.1,300
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,CONTAINS ARTIFICIAL COLORS ,1690259268,1937.3,250
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ANTIBIOTICS ,1806067834,1937,166
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HORMONES ,1806067834,1937,166
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM MSG ,1806067834,1937,166
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS DAIRY ,1806064477,1937,165
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS LACTOSE ,1806064477,1937,165
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS SOY ,1811470321,1936.5,174
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,CONTAINS ARTIFICIAL COLORS ,1537599569,1934.4,240
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,KOSHER ,1795427057,1926.9,265
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,HIGH LIKELIHOOD OF GMO INGREDIENTS ,1801560021,1908.1,160
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,CONTAINS PEANUT ,2127861589,1904.6,387
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL INGREDIENTS ,1358075402,1902.9,201
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,CONTAINS NATURAL FLAVORS ,1574744095,1895.7,254
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,CONTAINS PEANUT ,2025208626,1886.7,381
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MAY CONTAIN PEANUT ,1151656859,1882.1,317
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MAY CONTAIN PEANUT ,1153549341,1875.6,317
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM CAFFEINE ,1795790235,1873.6,163
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,SUGAR FREE ,1302090423,1860.4,218
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,100 CALORIES OR LESS ,1301969611,1860,199
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,1 TO 50 CALORIES PER SERVING ,1301969611,1860,199
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FAT FREE ,1301969611,1860,199
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,0G PROTEIN PER SERVING ,1301969611,1860,199
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,0G TOTAL FAT PER SERVING ,1301969611,1860,199
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,SODIUM FREE ,1301968947,1860,195
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM NATURAL PRESERVATIVES ,1078233446,1859.5,99
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,CONTAINS PEANUT ,2048336606,1827.2,414
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS ARTIFICIAL INGREDIENTS ,1259077288,1827.2,137
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS ARTIFICIAL FLAVORS ,1258983252,1826.9,131
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,1G TO LESS THAN 10G PROTEIN PER SERVING ,1804265945,1826.8,267
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MAY CONTAIN GLUTEN ,1497739386,1812.4,266
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MAY CONTAIN GLUTEN ,1636897896,1811.2,277
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL INGREDIENTS ,1267874500,1811,205
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM MSG ,1798605669,1809.2,165
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM NATURAL SWEETENERS ,1231090482,1807.6,187
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ANTIBIOTICS ,1797133964,1804.4,164
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HORMONES ,1797133964,1804.4,164
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM NATURAL COLORS ,1640238431,1800.7,155
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MADE IN USA ,1367787730,1798.5,115
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM CAFFEINE ,1796590136,1796.5,162
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,5G TO LESS THAN 7.5G TOTAL FAT PER SERVING ,1309683478,1791.4,205
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS SOY ,1793353029,1786.4,176
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,1G TO LESS THAN 2.5G FIBER PER SERVING ,1649123162,1785.7,233
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,CONTAINS PEANUT ,1938957507,1784.7,401
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MAY CONTAIN PEANUT ,1105769659,1784,334
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS DAIRY ,1793915618,1779.9,163
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS LACTOSE ,1793915618,1779.9,163
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MAY CONTAIN PEANUT ,1108064908,1779.3,334
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS ADDED SUGAR ,1803528412,1776.2,199
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,HIGH LIKELIHOOD OF GMO INGREDIENTS ,1789349364,1757.2,157
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,KOSHER ,1759164174,1745.8,243
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS COCOA ,1690142616,1745.4,155
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,10G TO LESS THAN 15G TOTAL FAT PER SERVING ,1190301422,1742.8,440
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS SOY ,1223822208,1741.8,109
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM ANTIBIOTICS ,1223798469,1741.7,103
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS ARTIFICIAL SWEETENERS ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM DAIRY ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,HIGH LIKELIHOOD OF GMO INGREDIENTS ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM HIGH FRUCTOSE CORN SYRUP ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM HORMONES ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM LACTOSE ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM MSG ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM NATURAL SWEETENERS ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM PEANUT ,1223798452,1741.7,102
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS NATURAL FLAVORS ,1223703034,1741.4,93
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,5G TO LESS THAN 7.5G TOTAL FAT PER SERVING ,1240919791,1737.3,223
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS ARTIFICIAL PRESERVATIVES ,1221428973,1727.1,101
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM CAFFEINE ,1220721557,1724.2,99
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,1G TO LESS THAN 10G PROTEIN PER SERVING ,524296319,1721.4,213
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HIGH FRUCTOSE CORN SYRUP ,1595655273,1707.1,146
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ANTIBIOTICS ,522511985,1691.7,172
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HORMONES ,522511985,1691.7,172
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM MSG ,520944323,1689.6,171
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,15G TO LESS THAN 25G ADDED SUGAR PER SERVING ,1309991069,1689.2,191
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,REDUCED CALORIE ,871866485,1688.9,148
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL COLORS ,1650596530,1683.5,137
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,MADE IN USA ,1422832206,1681.9,117
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,10G TO LESS THAN 15G TOTAL FAT PER SERVING ,1205942425,1671.7,410
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,SUGAR FREE ,883640537,1663.8,242
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS COCOA ,1697091610,1662,152
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL SWEETENERS ,1591695544,1658.9,141
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,KOSHER ,518533961,1654.3,211
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,PRODUCED WITH GENETIC ENGINEERING ,844739336,1640.3,108
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HIGH FRUCTOSE CORN SYRUP ,512377478,1638.6,166
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS DAIRY ,508014295,1635.7,158
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS LACTOSE ,508014295,1635.7,158
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM NATURAL COLORS ,1609726445,1626.5,156
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS NATURAL SWEETENERS ,1497292496,1615.9,136
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL COLORS ,505049421,1615,154
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,1G TO LESS THAN 2.5G FIBER PER SERVING ,1615659077,1610.2,222
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM NATURAL PRESERVATIVES ,1155024005,1604,94
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,MAY CONTAIN GLUTEN ,985281401,1597.1,74
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS COCOA ,493853363,1589.5,159
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,KOSHER ,891725607,1589,302
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,LOW GLYCEMIC ,828409080,1584.9,86
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS SOY ,501297480,1582.8,164
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,FREE FROM NATURAL COLORS ,816903479,1582.6,82
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL COLORS ,1651591383,1581.1,138
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HIGH FRUCTOSE CORN SYRUP ,1580160853,1575,143
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,5G TO LESS THAN 7.5G TOTAL FAT PER SERVING ,973951298,1555.8,220
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,1G TO LESS THAN 10G PROTEIN PER SERVING ,507585155,1553.6,195
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,15G TO LESS THAN 25G ADDED SUGAR PER SERVING ,1189093413,1547.2,194
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,1G TO LESS THAN 10G PROTEIN PER SERVING ,845053703,1540.1,296
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL SWEETENERS ,1578212207,1539.5,139
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM ARTIFICIAL COLORS ,816842612,1539,274
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS SOY ,876548247,1535.1,306
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS ADDED SUGAR ,846360048,1531.8,282
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,KOSHER ,825142485,1530.2,319
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ANTIBIOTICS ,508862509,1529.8,163
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HORMONES ,508862509,1529.8,163
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM MSG ,507294256,1528.1,162
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS ARTIFICIAL INGREDIENTS ,1437754632,1524.6,129
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS ADDED SUGAR ,486803713,1517.6,162
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,5G TO LESS THAN 7.5G TOTAL FAT PER SERVING ,1046592865,1511.9,235
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MARS_INCORPORATED,PRODUCED WITH GENETIC ENGINEERING ,1336937338,1508.9,280
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS SOY ,822190669,1508.6,328
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,1G TO LESS THAN 10G PROTEIN PER SERVING ,789142178,1504.3,325
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,KOSHER ,503566412,1502.1,195
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS ADDED SUGAR ,787956687,1495.2,304
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM GLUTEN ,466806685,1486.6,151
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS DAIRY ,496088259,1484.5,151
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS LACTOSE ,496088259,1484.5,151
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM ANTIBIOTICS ,767839766,1484.3,235
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS COCOA ,767839766,1484.3,235
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,HIGH LIKELIHOOD OF GMO INGREDIENTS ,767839766,1484.3,235
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM HORMONES ,767839766,1484.3,235
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM MSG ,767839766,1484.3,235
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM HIGH FRUCTOSE CORN SYRUP ,500463108,1484,157
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS DAIRY ,767535429,1482.6,234
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS LACTOSE ,767535429,1482.6,234
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS NATURAL SWEETENERS ,1482502150,1482.4,134
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM CAFFEINE ,762340078,1480.5,230
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,0G ADDED SUGAR PER SERVING ,870465315,1479.4,84
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,NO ADDED SUGAR ,870465315,1479.4,84
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS SOY ,807335923,1475.8,291
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS SOY ,807335923,1475.8,291
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM NATURAL COLORS ,451852033,1468.7,151
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL COLORS ,490190910,1467.1,146
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS NATURAL PRESERVATIVES ,1395499136,1465.3,99
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,HIGH LIKELIHOOD OF GMO INGREDIENTS ,471838691,1463.9,137
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM ARTIFICIAL COLORS ,760349699,1463.7,284
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS SOY ,753726538,1462.5,311
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS SOY ,753726538,1462.5,311
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,THE_HERSHEY_CO,101 TO 200 CALORIES PER SERVING ,392779340,1462.2,164
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM ANTIBIOTICS ,727662848,1461,248
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS COCOA ,727662848,1461,248
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,HIGH LIKELIHOOD OF GMO INGREDIENTS ,727662848,1461,248
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM HORMONES ,727662848,1461,248
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,FREE FROM MSG ,727662848,1461,248
CY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,MINT,MARS_INCORPORATED,SUGAR FREE ,968678652,1459.3,212
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS DAIRY ,727313065,1458.6,247
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS LACTOSE ,727313065,1458.6,247
